%  Stalagmite HS4, Heshang, China (Hu et al., 2008)
%
%  Age years BP     d18O
%
2123	-8.44
2127	-8.6
2139	-9.03
2143	-9.26
2147	-9.04
2151	-8.8
2155	-9.08
2159	-8.98
2163	-8.96
2171	-8.7
2184	-8.49
2188	-8.39
2192	-8.24
2196	-8.39
2200	-8.46
2204	-8.35
2212	-8.38
2216	-8.38
2220	-8.33
2224	-8.09
2242	-8.94
2259	-8.46
2277	-8.67
2294	-8.19
2313	-8.34
2331	-8.55
2350	-8.22
2369	-8.21
2388	-8.47
2399	-8.19
2403	-8.23
2406	-8.35
2410	-8.43
2414	-8.37
2418	-8.46
2421	-8.54
2425	-8.32
2429	-8.18
2433	-8.22
2436	-8.42
2440	-8.63
2444	-8.63
2447	-8.8
2451	-9.3
2454	-9.08
2458	-8.74
2462	-8.62
2465	-8.92
2469	-8.91
2472	-8.9
2476	-8.65
2479	-8.3
2483	-9.08
2486	-8.85
2490	-8.86
2493	-8.99
2497	-8.94
2500	-9.05
2504	-8.98
2507	-8.83
2511	-8.83
2514	-8.76
2518	-8.49
2521	-9.13
2525	-9.07
2528	-8.43
2532	-8.2
2535	-8.41
2539	-8.34
2542	-8.22
2546	-8.44
2549	-8.15
2553	-8.45
2567	-8.38
2585	-8.39
2602	-8.56
2620	-8.82
2637	-9.12
2655	-9.1
2673	-8.44
2690	-8.52
2717	-8.66
2733	-9.06
2748	-8.95
2764	-8.54
2779	-8.24
2794	-7.97
2810	-8.59
2825	-8.19
2840	-8.61
2856	-8.45
2871	-8.85
2887	-8.54
2902	-8.69
2917	-8.96
2933	-8.4
2945	-9.03
2954	-8.88
2967	-8.97
2979	-8.87
2992	-9.01
3019	-8.98
3034	-8.64
3048	-9
3063	-9.02
3077	-9.17
3092	-9.12
3108	-9.41
3123	-8.67
3139	-8.84
3154	-8.35
3170	-8.48
3185	-8.28
3216	-8.68
3232	-8.26
3248	-8.27
3263	-8.15
3291	-8.11
3321	-8.67
3350	-8.65
3379	-8.62
3409	-8.28
3438	-8.25
3467	-8.86
3497	-8.8
3526	-8.57
3555	-8.49
3585	-8.43
3614	-8.17
3643	-8.33
3673	-8.56
3702	-8.38
3731	-8.61
3761	-8.84
3790	-9.01
3819	-8.73
3849	-9.03
3878	-9.24
3907	-9
3937	-8.95
3966	-9.13
3979	-9.29
3993	-8.89
4006	-8.5
4019	-9.7
4033	-8.99
4046	-8.96
4059	-9.25
4072	-9.33
4085	-8.93
4098	-9.01
4111	-9.27
4123	-8.52
4136	-8.57
4150	-8.51
4165	-8.51
4179	-9.43
4193	-8.21
4207	-8.73
4221	-9.17
4236	-8.63
4247	-8.47
4261	-8.43
4276	-8.64
4291	-8.65
4305	-8.75
4322	-8.87
4339	-8.61
4356	-9
4372	-9.06
4389	-8.07
4406	-8.85
4423	-8.58
4439	-8.87
4456	-8.39
4473	-9.26
4486	-9.1
4500	-8.73
4513	-8.78
4526	-8.86
4550	-9.26
4575	-9.39
4600	-9.24
4625	-8.75
4649	-9.23
4674	-9.02
4702	-8.81
4730	-9.25
4758	-8.92
4786	-8.84
4814	-9.29
4841	-9.11
4869	-8.95
4897	-8.9
4925	-9.44
4953	-9.35
4976	-9.95
4999	-9.7
5022	-9.37
5044	-9.1
5067	-9.62
5090	-9.78
5113	-9.36
5137	-9.64
5151	-9.65
5163	-9.54
5175	-9.42
5187	-10.07
5199	-9.72
5211	-9.18
5223	-9.35
5237	-9.15
5251	-10.19
5264	-10.31
5278	-9.5
5291	-10.26
5304	-9.93
5318	-9.59
5331	-8.8
5347	-9.41
5363	-9.63
5378	-9.61
5394	-9.58
5410	-9.47
5426	-9.6
5442	-10.08
5457	-9.98
5473	-10.15
5489	-8.94
5505	-9.25
5523	-9.75
5552	-9.6
5582	-10.01
5611	-9.44
5640	-9.27
5669	-9.3
5699	-10.04
5725	-9.75
5751	-10.4
5778	-9.57
5804	-9.71
5830	-9.91
5857	-9.97
5883	-9.82
5909	-10.1
5936	-9.87
5962	-9.45
5988	-9.07
6014	-9.31
6050	-9.54
6085	-9.11
6120	-9.81
6155	-9.26
6204	-9.77
6258	-9.95
6310	-10.17
6361	-9.98
6413	-9.04
6465	-9.85
6516	-9.63
6568	-9.54
6613	-9.18
6659	-9.08
6704	-8.87
6760	-8.77
6770	-10.21
6780	-10.16
6787	-10.29
6795	-9.76
6803	-9.28
6811	-9.13
6819	-9.18
6827	-8.72
6835	-9.13
6843	-9.34
6850	-9.7
6858	-9.5
6866	-10.15
6874	-10.33
6882	-9.85
6890	-9.18
6898	-9.96
6905	-9.93
6913	-9.61
6921	-9.92
6931	-9.88
6941	-9.36
6950	-9.54
6965	-9.43
6981	-9.67
6996	-9.51
7008	-9.12
7020	-8.79
7032	-9.99
7044	-10.44
7056	-10.32
7068	-10.2
7081	-9.96
7093	-8.98
7105	-8.84
7117	-9.27
7129	-9.18
7141	-9.71
7152	-9.66
7163	-9.43
7173	-9.81
7184	-9.74
7194	-10.01
7205	-10.35
7218	-9.64
7230	-10.3
7243	-10.05
7256	-9.93
7268	-10.46
7281	-9.55
7295	-9.5
7309	-9.44
7323	-9.04
